name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Udang Asam Manis,"352,37","1539,19","21,01","90,93","261,09","175,91","5,95","144,11","235,18","4,15","109,11","423,62","1153,49","1796,69","0,27","-0,33","1,75","31,47","47,61","0,43","1,34","6,95","1,3","0,86","127,53","156,28","1,5","583,91","930,47","768,4","-0,01","957,64","0,26","12,83","166,24","14,41","-0,25","-0,33","148,08","20,36","43,03","25,72","9,04"
Udang Asam Manis,"351,69","1538,74","20,08","89,93","261,22","176,55","6,24","143,88","234,16","5,81","108,77","422,59","1153,08","1798,39","1,5","0,15","1,77","31,15","47,17","0,49","-0,1","7,31","0,84","0,42","126,58","156,63","1,67","583,68","930,5","767,19","0,71","958,8","-0,86","12,29","165,11","13,07","-0,34","0,77","147,49","20,46","42,38","25,34","9,24"
Udang Asam Manis,"352,39","1538,22","20,77","89,51","259,77","175,64","6,86","144,51","235,58","5,87","109,11","422,55","1152,16","1796,8","-0,18","-0,47","2,19","31,59","48,69","-0,67","0,49","7,48","1,19","1,69","126,46","156,68","1,43","585,18","929,36","768,47","0,86","957,08","0,81","11,34","166,31","13,4","-0,4","-0,45","147,25","20,55","42,61","24,51","9,44"
Udang Asam Manis,"351,83","1539,37","19,92","90,12","261,01","177,23","6,98","143,55","234,09","4,55","108,95","422,74","1153,94","1796,66","0,4","0,2","1,36","30,91","48,32","-0,62","0,96","7,32","1,25","-0,17","126,77","157,49","1,17","583,25","929,19","768,53","0,25","957,81","0,03","12,26","165,09","13,56","0,89","0,58","147,97","19,07","42,6","25,62","10,96"
Nugget Sayur,"477,45",1611,"75,64","14,75","113,95","312,77","44,7","12,36",710,"27,93",451,991,"1867,329","621,818","8,75","2,278","15,856",130,"18,3","2,32","2,149","21,69","4,151","1,539",578,178,"0,69","827,187",1408,11,"78,477","422,573",25,21,"761,663","4,6",0,0,"671,7","3,856","3,954","4,824",65
Nugget Sayur,"478,16","1610,69","76,46","15,37","114,4","312,42","45,43","12,15","710,68","27,78","451,52","990,24","1866,5","621,49","8,85","2,84","14,86","129,85",18,"1,54","2,7","22,2","4,14","2,36","577,88","178,56","0,32","826,68","1407,59","11,31","77,88","421,86","24,08","21,04","762,43","3,81","-0,48","0,25","672,3","3,27","3,26","5,78","64,75"
Nugget Sayur,"476,98","1611,56","75,37","15,68","114,37","312,28","45,67","12,35","710,04","27,32","450,82","991,5","1867,9","621,58","7,93","2,22","16,51","129,83","18,84","1,43","2,5","21,63","3,5","1,77","578,27","178,65","0,84","827,38","1407,88","10,13","78,41","422,9","25,03","20,37","761,94","4,05","0,54","-0,29","672,68","4,05","3,88","5,27","64,17"
Nugget Sayur,"477,24","1610,91","75,05","15,15","113,55","312,76","43,72",13,"709,49","27,83","450,55","990,63","1867,1","622,15","9,61","2,29","16,3","129,71","18,49","2,39","2,17","20,91","4,13","0,65","578,59","177,8","1,18","828,13","1408,12",12,"79,22","423,29","24,24","21,43","761,25","4,78","-0,58","-0,66","671,97","4,22","3,38","5,42","64,63"
Nugget Sayur,"476,58","1610,15","76,33","14,59","114,04","312,79","44,71","11,97","710,53","27,09","451,9","990,99",1867,"621,49","8,29","1,4","16,79","130,37","19,04","3,2","2,26","20,99","3,49",2,"578,61","177,21","1,57","827,61","1408,71","11,44","79,32",422,"25,14","21,76","762,3","4,36","-0,38","0,75","671,91","3,23","3,93","5,64","65,34"
Nugget Sayur,"477,96","1611,07","74,69","15,53","114,27","313,59","43,92","12,65","710,58","27,3","450,84","990,17","1866,85","621,95","7,94","2,62","15,04","130,12","19,23","2,71","1,45","21,39","3,22","0,91","577,81","177,68","0,51","826,89","1407,39","11,92","78,39","423,3","25,9","21,46","762,2","5,5","0,41","0,41","672,46","2,9","3,15","5,45","65,6"
Nugget Sayur,"477,11","1610,73","76,56","15,53","112,95","312,74","43,73","11,93","710,89","28,57","451,72","991,83","1867,48","621,69","7,87","3,15","16,03","130,71","17,55","3,21","2,87","20,99","4,42","1,18","577,84","177,78","1,29","828,16","1408,37","11,48","78,06","422,54","25,59","21,85","760,95",4,"0,37","0,28","671,79","4,83","4,73","4,64","65,62"
Nugget Sayur,"478,26","1611,96","75,41","14,15","113,27","313,1","43,96","11,73","710,15","28,14","451,04","990,22","1868,1","622,06","9,41","2,03","16,67","129,35","17,41","2,8","2,65","21,57","3,77","1,08","577,9","178,65","1,1","827,41","1408,27","10,67","78,25","422,67","24,52","21,21","761,72","3,84","0,88","0,64","670,76","3,84","4,52","4,9","64,04"
Nugget Sayur,"476,59","1611,35","76,52","15,37","113,01","313,39","44,27","12,65","710,07","27,4","451,73","991,5","1867,15","622,73","8,98","2,97","16,11","130,51","18,38","2,47","2,14","20,96","4,02","2,24","578,99","177,78","0,81","826,66","1408,25","10,19","77,52","423,47","25,22","21,96","761,51","3,86","0,63","0,03","670,97","3,33","3,63","5,55","65,98"
Nugget Sayur,"476,73","1611,49","74,96","15,53","113,33","312,48","44,18","11,54","709,24","28,82","451,88","990,94","1866,73","621,57","8,42","2,21","15,18","129,57","17,55","1,46","2,91","20,79","4,38","1,7","578,12","177,15","1,43","827,13","1407,69","11,32","78,94","421,88","24,98","21,01","762,14","4,76","-0,73","0,57","670,7","4,32","4,68","5,39","65,83"
Ayam Wijen Saus Mentega,"684,18",5914,"124,54","373,46","228,56","571,7","116,1","14,38",2486,"75,06",964,2532,3087,"1012,249","20,85","8,526","21,186","172,4","169,3","2,842","2,192","24,848","4,798","5,187",471,"186,4","1,3","786,166",872,751,126,405,0,0,"54,61","24,68","1,3",52,"168,8","89,176","163,873","97,331",309
Ayam Wijen Saus Mentega,"683,31","5913,09",125,"372,98","228,55","570,84","116,15","14,81","2485,47","75,96","964,49","2531,23","3086,05","1011,98","20,64","8,12","20,43","171,72","169,31","2,53","2,1","23,92","4,36","6,09","470,63","186,89","0,44","785,8","872,8","751,17","126,71","405,4","-0,04","-0,91","54,62","24,97","1,07","51,19","169,13","89,23","163,93","96,77","309,89"
Ayam Wijen Saus Mentega,"685,18","5913,69","124,07","372,52","228,61","572,57","116,52","14,93","2486,87","75,61","963,64","2532,88","3086,85","1011,75","21,07","8,94","20,29","172,46","168,91","2,08",3,"25,72","4,54","6,07","471,94","185,94","1,53","785,63","872,36","751,8","126,25","404,26","0,62","0,78","53,7","25,62","0,65","52,19",169,"89,69","163,23","97,38","308,96"
Ayam Wijen Saus Mentega,"683,98","5913,17","124,85","372,54","229,1","571,46","115,73","14,51","2485,97","74,39","964,45","2531,14","3086,54","1012,97","20,97","7,93","20,48","171,59","169,13","2,11","2,6","25,58","4,76","4,64","470,28","186,12","0,35","787,01","871,09","751,74","126,49","404,03","0,76","-0,84","54,04","23,76","1,12","51,54","169,52","89,04","163,66","97,86","308,99"
Ayam Wijen Saus Mentega,"685,09","5913,48","125,16","374,22","227,61","571,97","116,99","13,94","2485,56","75,55","964,14","2531,37","3087,91","1012,03","20,94","8,9","20,62","171,74","168,75","3,19","1,35","25,06","3,94","4,78","470,12","185,86","1,15","785,18","872,67","750,6","126,48","404,94","-0,7","-0,23","54,81","24,83","1,35","52,01","167,83","88,22","163,03","98,03","309,92"
Ayam Wijen Saus Mentega,"684,34","5914,61","124,63","373,21","229,14","572,16","115,51","14,29","2486,13","74,74",964,"2532,55","3087,61","1011,77","20,14","8,56","21,7","172,22","170,04","1,89","2,19","25,64","5,54","4,74","471,3","186,98","0,5","786,39","871,92","750,49","125,74","405,35","0,22","-0,32","54,27","25,42","2,27","52,02","168,81","90,1","162,93","96,93","309,9"
Ayam Wijen Saus Mentega,"683,22","5913,24","123,62","372,88","228,73","571,65","116,18","15,37","2486,84","75,11","963,63","2531,64","3087,52","1012,37","20,34","8,3","21,83","171,96","169,51","3,56","2,11","24,59","5,48","4,69","471,93","187,07","0,7","785,38","871,58","751,91","126,99","404,91","-0,6","-0,46","55,46","24,11","0,32","52,78","168,41","88,31","164,83","97,49","309,36"
Ayam Wijen Saus Mentega,"684,67","5913,13","124,28","372,59","228,79","572,04","115,89","14,55","2486,25","75,21","963,29","2531,24","3087,79","1012,99","20,09","9,47","20,37","172,08","169,41","2,85","1,68","24,99","5,18","4,55","471,36","186,44","1,5","786,85","871,4","750,42","126,17","404,45","-0,16","0,35","55,32","24,78","0,86","51,36","169,42","89,37","164,56","97,96","309,53"
Ayam Wijen Saus Mentega,"684,14","5914,2","125,13","374,44","228,95","571,67","115,53","13,42","2485,51","74,56","964,36","2532,12","3087,87","1011,88","20,96","8,17","21,08","171,74","170,05","2,68","2,96","24,2","4,23","5,34","470,48","186,45","0,31","785,65","872,52","751,16","125,24","404,91","-0,43","-0,76","55,27","24,13","1,02","52,85","168,64","89,68","164,08","96,7","309,21"
Ayam Wijen Saus Mentega,"683,32","5913,84","123,96","373,99","228,88","571,84","115,84","14,55","2486,73","74,14","963,8","2531,52","3087,3","1012,14","21,5","9,04","20,47","171,48","169,41","3,26","3,15","25,58","5,61","5,74","470,11","187,37","0,68","785,33","871,54","750,81",127,"404,1","-0,18","-0,13","54,49","25,57","0,86","52,13","169,16","89,33","164,07","97,6","308,76"
Gyoza,"419,39",4531,"67,71","314,67","231,47","361,63","17,4","92,35",336,"13,29",283,875,"1002,002","297,742","5,14","1,03","3,137","68,4","19,7","1,456","1,192","23,396","2,7","2,289",332,"122,6","0,67","113,667",117,34,0,1,0,0,"19,9","22,04",0,0,"148,9","38,778","156,452","103,223",83
Gyoza,"419,77","4531,96","68,01","314,54","231,15","361,41","17,77","93,17","335,75","14,01","282,46","874,7","1002,37","298,56","4,67","0,83","2,72","67,98","19,32","1,55","1,95","23,43","2,21","2,44","331,92","122,18","0,58","114,19","117,54","34,46","-0,38","0,22","-0,75","0,92","19,28","21,89","-0,63","-0,51","149,61","38,37","156,66","102,39","82,99"
Gyoza,"420,06","4530,53","67,03","314,39","231,93","361,76","18,3","93,25","336,55","14,11","282,06","875,72","1001,38","297,12","4,64","1,61","2,36","69,13","19,96","1,76","1,3","23,98","2,85","3,24","332,87","122,16","0,55","112,99","116,59","33,13","0,89","1,37","-0,96","-0,47","20,46","22,65","0,13","0,69","148,76","38,47","157,11","102,42","82,87"
Gyoza,"419,74","4531,93","68,29","314,81","231,32","361,16","17,21","92,63","336,95","13,42","282,49","874,6","1001,06","297,43","4,71","1,04","2,87","68,91","20,18","1,24","1,04","23,52","3,37","2,89","332,15","122,04","1,14","113,79","116,85","33,83","-0,29","1,99","-0,41","-0,65","20,23","21,08","0,39","-0,45","149,17","39,27","156,56","103,53","83,64"
Gyoza,"419,88","4530,02","66,72","315,56","231,42","362,07","17,78","93,06","335,51","13,99","282,35","875,73","1002,04","298,22","5,39","0,24","4,11","67,56","19,31","0,67","0,28","22,6","3,01","2,13","331,71","122,22","1,57","113,57","117,82","33,13","-0,28","0,24","-0,15","0,07","19,94","22,87","0,58","0,96","149,66","37,99","155,59","104,19","82,08"
Gyoza,"419,54","4531,95","67,4","314,06","230,54","362,38","18,04","93,07","336,86","13,53","283,35","875,31","1001,95","296,77","4,61","0,03","3,7","67,61","18,96","0,72","1,23","22,87","2,81","2,49","331,33","123,49","0,22","113,25","116,43","33,37","0,01","0,99","0,72",-1,"19,16","21,23","-0,38","0,48","148,98","38,09","156,89","103,41","83,55"
Gyoza,"420,2","4531,6","68,5","314,3","230,62","361,92","17,39","91,47","335,05","13,35","283,85","875,27","1001,14","298,66","6,04","0,04","4,13","67,79",19,"1,1",1,"22,86","1,81","2,54","332,49","121,9","0,16","113,76","116,16","33,59","-0,98","0,04","0,15","-0,28","20,16","22,84","-0,03","-0,12","148,04","39,32","155,79","103,88","83,14"
Gyoza,"419,26","4531,12","67,13","313,76","231,38","362,32","18,24","92,29","335,59","12,36","283,86","875,52","1002,07","297,3","5,82","1,62","3,21","67,82","18,7","1,93","0,43","22,65","1,75","1,66","332,62","121,88","1,65","113,02","116,54","33,55","0,37","1,58","0,78","-0,71","20,3","21,5",-1,"0,02","148,55","39,13","157,17","103,23","83,71"
Gyoza,"418,86","4530,57",67,"314,78","232,15","361,6","17,77","91,75","335,86","14,12","283,37","874,88","1001,76","296,93","4,61","1,71","3,06","68,88","19,41","1,81","0,78","23,93","2,96","2,82","332,8","123,42","1,13","114,06","117,47","33,24","-0,07","1,73","-0,25","-0,21","20,53","21,23","-0,84","0,35","149,9","39,13","156,94","103,65","82,5"
Gyoza,"418,71","4531,48","66,91","314,97","232,16","362,02","17,62","91,63","336,1","14,15","282,65","875,8","1002,58","297,39","4,27","0,45","3,12","67,4","18,86","0,67","0,4","22,58","3,56","3,08","331,21","122,82","1,27","113,43","117,04","34,68","-0,68","0,01","-0,8","0,63","19,99",22,"-0,74","-0,25","148,39","38,89","156,16","104,21","83,14"
Orak Arik Telur Sayuran,"578,97",1979,"56,36","127,81","162,65","168,41","37,8","37,93",748,"22,65",295,1105,2595,"417,758","5,32","1,666","7,543",82,"276,8","0,691","1,308","8,805","4,042","2,916",291,"528,2","1,97","2633,706",1145,216,"39,477","585,285",50,1,1533,"22,49","2,2",88,"125,3","16,476","83,454","20,828",411
Orak Arik Telur Sayuran,"578,14","1978,8","56,9","127,62","163,03","168,11","37,43","37,47","747,95","23,24","295,92","1105,24","2595,24","418,18","4,64","2,23","6,97","82,43","275,92","0,73","1,54",9,"4,54","3,77","290,43","528,46","1,97","2633,75","1144,72","216,78","39,36","585,29","50,54","0,68","1533,02","21,56","1,89","87,67",125,"15,87","84,04","21,78","410,04"
Orak Arik Telur Sayuran,"578,12",1978,"56,64","127,84","162,15","168,54","36,88","37,25","747,43","21,8","295,17","1105,15","2594,82","416,78","5,1","2,6","7,06","82,63","275,83","0,63","1,77","8,94","4,9","3,09","290,46","528,83","2,52","2633,31","1145,57","216,34","39,59","584,54","49,7","0,92","1532,97","22,19","1,56","87,95","124,57","17,39","82,87","21,16","410,24"
Orak Arik Telur Sayuran,"579,01","1979,55","56,62","127,11","163,29","168,02","37,83","37,88","747,63","22,75","294,97","1104,88","2594,08","417,77","4,79","1,81","6,77","82,71","277,27","0,21","0,59","9,09","3,98","2,27","291,47","528,37","2,74","2633,18","1145,57","215,63","38,74","585,02","50,03","1,97","1533,66","22,15","1,37","88,71","124,97","16,88","83,13","20,17","410,29"
Orak Arik Telur Sayuran,"578,57","1978,19","57,17","127,66","161,81","167,56","37,11","37,64","747,79","22,66","294,15","1104,52","2595,78","417,57","5,53","0,94","7,28","82,62","277,27","0,47","1,31","8,05","4,99","2,02","290,51","527,46",2,"2633,57","1144,5","216,27","38,48","584,42","49,17","1,12","1533,51","22,45","2,21","87,07","125,95","17,09","82,7","21,73","411,05"
Orak Arik Telur Sayuran,"579,26","1979,26","56,4","128,67","163,21","168,13","37,57","37,15","748,81","22,28","295,4","1105,02","2595,25","418,52","4,76","1,15","7,19","81,6","277,18","-0,16","1,96","9,2","4,05","2,24","290,68","528,82","1,34","2633,68","1145,07","215,06","38,83","584,54","50,07","0,47","1532,09","23,11","1,92","87,36","125,83","16,87","84,26","21,79","410,11"
Orak Arik Telur Sayuran,"578,92","1978,93","55,65","127,26","163,47","167,47","37,33","38,5","748,56","22,18","295,65","1104,37","2594,46","418,14","5,54","2,35","7,39","81,1","277,38","0,88","1,01","8,74","3,64","3,05","290,56","528,27","2,59","2632,75","1145,33","215,85","38,71","584,7","50,66","1,52","1533,29","22,84","2,82","87,12","126,07","16,72","84,24","20,8","410,53"
Orak Arik Telur Sayuran,"579,36","1978,05","55,72","127,75","162,56","169,14","38,7","38,58","748,38","22,26","295,3","1104,72","2594,87","417,47",5,"2,31","8,46","82,24","277,78","-0,04","1,87","9,06","4,53","3,8","290,65","527,95","1,21","2633,91","1145,39","215,11","39,03","585,58","49,31","0,02","1532,03","23,21","2,86","87,98","124,33","15,58","82,78","19,95","411,79"
Orak Arik Telur Sayuran,"579,17","1978,13","56,57","127,4","162,5","168,34","36,86","37,39","748,54","22,88","294,39","1105,02","2595,54","417,27","5,26","0,75","6,81","82,65","276,43","1,13","1,6","9,17","3,66",2,"291,54","527,76","2,5","2634,58","1144,24","216,24","39,06","585,54","49,05","1,3","1533,95","23,17","1,26","88,79","126,26","16,54","84,17","20,2","411,6"
Orak Arik Telur Sayuran,"578,54","1979,39",57,"128,66","163,04","168,99","36,97","37,33","747,19","22,84","295,96","1105,94","2594,58","418,62","6,09","1,96","7,56","82,82","276,87","0,11","0,51","8,59","3,35","2,03","290,92","528,29","1,77","2634,01","1144,2","216,1","38,79","585,06","50,25","1,48","1532,96","21,73","1,49","87,04","124,74","16,22","83,5","20,28","410,52"
Dim Sum Ceker Ayam,"683,9",3043,"47,69","228,94","121,19","218,91","31,9","22,72",615,"32,01",505,1002,"2224,32","269,491","11,11","1,648","37,553","109,4","190,9","0,645","0,766","21,882","3,603","3,686",101,"142,5","0,97",1525,100,28,36,820,44,"13,895",857,"20,57","0,1",2,"44,2","71,516","85,747","57,618",93
Dim Sum Ceker Ayam,"682,96","3043,48","48,4","229,71","121,7","219,15","32,88","22,87",615,"31,1","505,44","1001,82","2223,68","270,29","11,19","0,9","37,82","109,33","191,03","0,14","0,77","21,19","4,42","3,96","101,56","142,44","0,35","1524,89","100,84","27,57","36,96","819,96","44,96","12,96","856,85","21,09","-0,75","1,2","44,2","71,84","84,82","57,34","93,21"
Dim Sum Ceker Ayam,"683,25","3042,45","47,29","228,86","120,64","218,6","31,78","23,43","614,47","32,56","504,78","1002,75","2223,68","269,78","11,52","1,06","37,89","109,98","191,62","1,26","0,9","21,52","3,6","3,92","100,74","143,02","0,41","1525,51","100,92","27,33","35,13","820,04","44,1","13,92","856,5","21,57","-0,28","2,85","44,15","70,68","85,82","57,37","92,95"
Dim Sum Ceker Ayam,"683,54","3042,6","47,69","228,69","120,54","218,05","32,32","23,32","614,33","32,92","504,55","1002,23","2224,18","269,7","11,43","0,75","36,74","109,38","190,59","0,31","-0,16","22,39","4,17","4,28","101,49","142,88","1,96","1524,81","99,14","27,07","36,05","820,08","43,45","13,12","857,35","20,79","-0,32","2,6","43,93","72,11","85,83","56,93","92,2"
Dim Sum Ceker Ayam,"684,75","3043,26","47,05","228,29","120,23","219,76","31,92","22,57","615,8","31,74","505,16","1001,76","2224,48","270,02","10,83","1,95","37,55","109,08","190,56","1,21","1,55","21,77","3,36","2,78","101,44","142,32","0,51","1525,59","100,22","28,57","35,44","820,55","43,65","13,5","857,59","20,21","-0,58","2,76","44,59","71,12","86,1","56,91","93,74"
Dim Sum Ceker Ayam,"684,15","3042,51","47,89","228,08","122,02","218,09","32,01","22,72","615,05","31,54","505,17","1001,36","2223,51","268,63","10,19","1,97","37,34","109,72","190,86","-0,23","-0,14","22,33","3,09","3,98","101,52","142,54","1,84","1525,43","99,19","28,56",35,"820,77","44,37","13,41","857,33","21,27","0,16","1,04","44,41","70,86","84,99","57,39","92,54"
Dim Sum Ceker Ayam,"684,41","3043,15","48,08","229,43","121,39","218,32","31,63","22,21","614,76","32,38","505,75","1002,82","2223,37","270,29","10,66","2,3","38,34","109,52","190,75","0,08","1,64","22,56","3,9","4,15","100,73","142,48","0,3","1525,81","99,56","28,71","36,9","820,09","44,98","14,71","857,14","20,33","-0,4","1,77","44,23","71,16","85,02","58,27","92,7"
Dim Sum Ceker Ayam,"683,5","3043,11","47,67",228,"121,72","217,97","31,24","23,34","615,95","32,28","504,58","1001,06","2224,95","268,91","10,79","2,18","38,18","108,83","190,69","0,4","1,15","20,92","3,66","4,19","100,53","141,72","0,29","1525,58","99,34","28,13","35,37","819,56","44,04","14,84","857,5","20,59","0,4","1,34","44,51","70,92","85,68","58,17","92,2"
Dim Sum Ceker Ayam,"684,09","3042,62","47,29","228,21","121,79","219,78","31,61","23,26","615,92","31,36","505,52","1002,75","2223,66","270,04","11,23","1,27","38,54","109,61","190,18","0,3","0,14","22,2","3,01","3,75","100,79","142,68","0,44","1524,31","100,07","28,22","35,14","819,46",45,"13,06","856,1","20,7","0,94","2,09","44,09","71,72","85,35","58,43","92,86"
Dim Sum Ceker Ayam,"684,33","3042,1","48,63","228,59","122,11","219,76","31,81","22,1","615,02","31,34",504,"1002,01","2223,34","270,09","11,54","1,8","37,52","109,51","190,52","-0,33","1,52","22,41","3,71","3,2","101,4","142,67","1,44","1525,06","99,05","28,43","36,51","820,89","44,68","13,48","857,89","21,18","0,96","2,36","44,09","70,79","85,9","58,11","93,42"
Sayur Tempe Tahu Cabe Hijau,"441,97",1334,"45,62","20,36","109,75","282,31","36,9","117,54",1409,"51,88",295,805,2421,"133,758","8,08","1,797","13,499","34,3","124,9","0,607","1,058","6,445","2,05","5,115",278,68,"0,08","32,185",309,0,0,16,0,0,48,"0,24",0,0,5,"5,031","4,895","7,166",0
Sayur Tempe Tahu Cabe Hijau,"441,21","1334,88","45,27","20,27","109,69","281,46","37,8","117,36","1409,68","51,15","294,02","804,48","2420,43","134,57","8,66","1,6","14,36","35,13","124,88","1,01","0,34","6,21","2,4","5,86","278,41","68,57","0,83","32,16","309,94","-0,2","0,97","16,57","-0,06","-0,49","47,76","1,09","0,07","-0,37","4,99","4,43","3,96","6,5","-0,82"
Sayur Tempe Tahu Cabe Hijau,"442,95","1334,22","46,18","20,46",109,"282,34","37,04","117,22","1408,57","52,85",295,"804,55","2420,23","132,99","8,6","1,81","12,8","34,11","124,88","-0,13","0,64","5,7","1,32","5,97","278,03","67,91","-0,66","31,58","309,86","-0,96","-0,5","16,09","0,38","-0,21","47,42","-0,23","0,43","0,7","5,69","4,94","3,97","6,75","0,98"
Sayur Tempe Tahu Cabe Hijau,"441,25","1334,63","46,16","20,77","110,35","281,63","36,93","118,25","1408,07","51,39","294,63","805,9","2421,09","132,95","7,42","0,82","14,48","34,25","123,97","1,04","1,82","5,68","1,91","4,13","278,38","67,13","-0,23","32,3","308,86","0,94","0,71","16,46","0,22","-0,82","48,64","0,04","0,85","-0,41","5,82","5,84","5,12","6,64","0,92"
Sayur Tempe Tahu Cabe Hijau,"441,89","1333,04","44,82","19,74","109,55","282,31","36,52","117,68","1409,97","51,78","295,04","804,97","2421,84","133,48","8,87","0,94","12,64","34,64","125,56","0,08","0,76","6,84","1,86","5,65","277,82","67,37","-0,35","32,12","308,77","0,49","0,66","15,43","-0,79","-0,02","47,98","0,07","-0,4","0,05","5,53","4,21","5,14","7,34","-0,95"
Sayur Tempe Tahu Cabe Hijau,"442,06","1333,93","45,35","19,88","110,16","281,78","37,72","116,83","1409,94","51,82","295,82","805,51","2421,14","133,71","8,58","0,93","13,31","33,35","125,5","-0,23","0,67","7,35","3,04","5,09","277,04","67,45","0,44","32,58","309,74","-0,53","-0,98","16,99","0,78","-0,25","48,16","0,86","0,64","-0,38","5,13","4,84","4,16","7,7","0,67"
Sayur Tempe Tahu Cabe Hijau,"441,05","1333,05","45,21","19,53","109,83","282,45","36,72","117,26","1408,89","51,84","295,08",804,"2421,39","133,17","8,06","2,5","14,13","33,48","125,73","0,33","0,81","5,85","2,56","5,08","278,09","67,03","-0,34","32,4","308,63","-0,96","0,56","15,34","-0,07","-0,51","47,16","0,26","0,53","-0,67","5,18","4,6","5,57","6,35","0,63"
Sayur Tempe Tahu Cabe Hijau,"442,17","1333,06","46,09","20,54","110,08","282,33","35,93","116,77","1408,34","51,7","295,54","804,86","2420,32","134,02","8,26","1,44","13,51","34,9","124,97","0,6","1,79","7,32","1,91","4,89","277,11","68,5","0,12","32,34","309,37","-0,58","-0,98","16,69","-0,13","-0,16","48,41","-0,5","-0,35","0,22","4,85","5,63","5,32","7,64","-0,84"
Sayur Tempe Tahu Cabe Hijau,"442,27","1333,04","45,96","21,3","109,62","282,62","36,95","117,16","1409,93","51,06","294,03","805,93","2421,09","133,07","8,28","0,9","13,86","34,7","124,16","0,96","1,04","6,83","2,79","5,64","278,68","68,41","-0,13","32,75","309,04","0,95","-0,55","16,14","0,72","0,11","47,49","-0,75","-0,08","-0,05","5,44","4,36","4,74","6,54","-0,27"
Sayur Tempe Tahu Cabe Hijau,"442,02","1333,2","45,59","20,15","109,78","282,81","37,77","118,11","1408,93","52,63","295,65","805,87","2420,92","134,32","8,13","1,15","13,61","34,15","125,29","0,97","1,28","5,81","1,48","5,21","278,28","68,45","-0,03","31,34","308,92","-0,58","0,71","15,54","-0,8","-0,96","47,57","-0,38","0,18","-0,49","4,82","5,4","4,28","6,22","0,77"
Telur Bumbu Bali,"434,26",1617,"59,29","37,68","165,78","302,99","50,8","68,79",1575,"79,78",602,1072,"3071,32","321,633","12,72","1,747","48,933","134,8","93,6","0,948","1,895","18,099","3,689","4,362",398,493,"1,19","627,185",473,160,0,47,9,0,527,"1,73",2,82,"6,4","11,932","11,397","10,127",385
Telur Bumbu Bali,"434,47","1616,3","59,54","38,5","165,39","302,26","51,54","69,44","1575,67","79,47","602,84","1071,11","3071,91","321,44","12,82","1,75","48,55","134,56","93,13","0,75","2,09","18,1","4,48","4,55","398,54","492,95","0,64","626,8","472,57","160,33","0,35","47,13","9,55","0,09","526,31","1,33","2,5","81,89","6,12","11,93","10,59","10,36","385,35"
Telur Bumbu Bali,"433,91",1617,"58,89","37,81","166,67","303,09","51,02","68,8","1575,07","79,54","601,48","1072,5","3071,41","320,92","13,36","2,51","49,68","135,46","93,64","0,98","2,09","17,65","3,59","4,1","398,41","492,89","1,82","627,65","473,66","159,19","0,73","47,35","9,69","-0,52","527,89","2,66","2,47","81,03","5,49","12,29","11,69","10,75","385,8"
Telur Bumbu Bali,"435,04","1616,19","59,55","37,7","166,4","302,2","51,25","69,71","1574,74","80,23","601,49","1071,39","3070,79","322,26","12,09","2,69","48,18","134,51","93,15","0,36","1,96","19,04","3,31","5,1","398,83","492,86","1,03","626,84","472,71","160,55","0,95","47,37","9,74","-0,03","526,98","0,77","2,13","82,09","6,39","12,79","11,59","9,33","385,71"
Telur Bumbu Bali,"434,53","1616,17","59,74","37,93","165,73","302,66","51,4","68,41","1574,91","79,02","601,07","1072,15","3072,13","322,27","13,6","2,51","49,87","135,45","92,97","0,26","0,99","18,03","4,47","3,6","398,81","492,6","0,49","626,23","473,23","159,67","-0,01","46,93","8,39",0,"527,94","2,36","1,02","81,54","5,62","11,72","12,2","10,59","384,05"
Telur Bumbu Bali,"434,06","1617,58","58,91","36,8","165,05","303,04","49,88","69,46","1574,08","78,83","602,05","1072,51","3070,48","322,12","12,89","2,61","48,22",134,"94,51","1,27","2,33","18,22","3,93","4,56","398,67","493,24","1,89","626,33","472,79","160,89","0,94","47,08","9,75","0,87","526,07","2,42","2,42",82,"5,93","11,21","10,7","9,27","384,79"
Telur Bumbu Bali,"434,03","1616,12","59,58","37,23","165,75","302,06","51,33","69,57","1574,26","79,78","602,78","1072,05","3071,17","320,92","12,72","2,69","48,77","135,4","93,09","0,87","2,07","17,59","3,65","3,57","397,39","492,06","0,92","626,58","473,79","160,82","-0,45","47,74","9,09","0,83","527,69","1,56","1,18","82,94","7,18","11,38","10,4","9,14","385,68"
